created_at,co2_data,temp_data,humid_data,pm10_data,tvoc_data
2022-12-04 19:46:32,468.0,15.1,48.2,7.0,9999.0
2022-12-04 19:56:32,458.0,15.1,48.3,7.0,9999.0
2022-12-04 20:06:32,454.0,15.1,48.2,7.0,9999.0
2022-12-04 20:16:32,457.0,15.2,48.4,7.0,9999.0
2022-12-04 20:26:32,461.0,15.2,48.7,8.0,9999.0
2022-12-04 20:36:32,472.0,15.2,49.0,9.0,9999.0
2022-12-04 20:46:32,468.0,15.2,49.1,8.0,9999.0
2022-12-04 20:56:32,463.0,15.2,49.0,7.0,9999.0
2022-12-04 21:06:32,465.0,15.2,49.1,8.0,9999.0
2022-12-04 21:16:32,458.0,15.2,49.0,8.0,9999.0
2022-12-04 21:26:32,458.0,15.1,49.1,7.0,9999.0
2022-12-04 21:36:32,456.0,15.2,49.1,8.0,9999.0
2022-12-04 21:46:32,458.0,15.2,49.1,7.0,9999.0
2022-12-04 21:56:32,455.0,15.2,49.2,6.0,9999.0
2022-12-04 22:06:32,458.0,15.2,49.1,7.0,9999.0
2022-12-04 22:16:32,459.0,15.2,49.1,8.0,9999.0
2022-12-04 22:26:32,448.0,15.2,49.2,7.0,9999.0
2022-12-04 22:36:32,449.0,15.2,49.1,7.0,9999.0
2022-12-04 22:46:32,451.0,15.2,49.2,7.0,9999.0
2022-12-04 22:56:32,448.0,15.2,49.2,7.0,9999.0
2022-12-04 23:06:32,445.0,15.2,49.2,7.0,9999.0
2022-12-04 23:16:32,443.0,15.1,49.2,7.0,9999.0
2022-12-05 00:26:31,445.0,15.2,49.5,7.0,9999.0
2022-12-05 00:36:31,440.0,15.2,49.5,7.0,9999.0
2022-12-05 00:46:31,438.0,15.2,49.6,6.0,9999.0
2022-12-05 00:56:31,439.0,15.2,49.6,5.0,9999.0
2022-12-05 01:06:31,443.0,15.2,49.6,6.0,9999.0
2022-12-05 01:16:31,440.0,15.2,49.6,5.0,9999.0
2022-12-05 01:26:31,433.0,15.2,49.7,6.0,9999.0
2022-12-05 01:36:31,437.0,15.2,49.7,6.0,9999.0
2022-12-05 01:46:31,435.0,15.2,49.7,6.0,9999.0
2022-12-05 01:56:31,442.0,15.2,49.8,6.0,9999.0
2022-12-05 02:06:31,439.0,15.2,49.8,5.0,9999.0
2022-12-05 02:16:31,438.0,15.2,49.9,6.0,9999.0
2022-12-05 02:26:31,441.0,15.2,49.9,6.0,9999.0
2022-12-05 02:36:31,440.0,15.2,50.0,5.0,9999.0
2022-12-05 02:46:31,439.0,15.2,50.0,5.0,9999.0
2022-12-05 02:56:31,445.0,15.2,50.1,5.0,9999.0
2022-12-05 03:06:31,446.0,15.2,50.3,5.0,9999.0
2022-12-05 03:16:31,449.0,15.2,50.7,5.0,9999.0
2022-12-05 03:26:31,449.0,15.2,51.1,5.0,9999.0
2022-12-05 03:36:31,444.0,15.2,51.2,5.0,9999.0
2022-12-05 03:46:31,444.0,15.2,51.3,5.0,9999.0
2022-12-05 03:56:31,438.0,15.2,51.5,5.0,9999.0
2022-12-05 04:06:31,439.0,15.2,52.1,5.0,9999.0
2022-12-05 04:16:31,444.0,15.2,52.2,5.0,9999.0
2022-12-05 04:26:31,438.0,15.2,52.5,5.0,9999.0
2022-12-05 04:36:31,436.0,15.2,52.6,4.0,9999.0
2022-12-05 04:46:31,436.0,15.2,52.7,5.0,9999.0
2022-12-05 04:56:31,437.0,15.2,53.0,5.0,9999.0
2022-12-05 05:06:31,441.0,15.2,52.9,4.0,9999.0
2022-12-05 05:16:31,436.0,15.2,52.8,4.0,9999.0
2022-12-05 05:26:31,440.0,15.2,52.7,4.0,9999.0
2022-12-05 05:36:31,444.0,15.2,52.6,4.0,9999.0
2022-12-05 05:46:31,439.0,15.2,52.6,4.0,9999.0
2022-12-05 07:16:30,422.0,15.2,52.4,4.0,9999.0
2022-12-05 07:26:30,423.0,15.2,52.7,4.0,9999.0
2022-12-05 07:36:30,417.0,15.2,53.0,3.0,9999.0
2022-12-05 07:46:30,416.0,15.2,53.1,5.0,9999.0
2022-12-05 07:56:30,421.0,15.2,53.3,4.0,9999.0
2022-12-05 08:06:30,418.0,15.2,53.3,4.0,9999.0
2022-12-05 08:16:30,418.0,15.2,53.4,4.0,9999.0
2022-12-05 08:26:30,423.0,15.2,53.4,4.0,9999.0
2022-12-05 08:36:30,417.0,15.2,53.5,4.0,9999.0
2022-12-05 08:46:30,421.0,15.1,53.5,4.0,9999.0
2022-12-05 08:56:30,426.0,15.1,53.6,4.0,9999.0
2022-12-05 09:06:30,419.0,15.1,53.5,4.0,9999.0
2022-12-05 09:16:30,429.0,15.1,53.5,4.0,9999.0
2022-12-05 09:26:30,427.0,15.2,53.3,4.0,9999.0
2022-12-05 09:36:30,426.0,15.2,53.2,4.0,9999.0
2022-12-05 09:46:30,430.0,15.1,53.2,4.0,9999.0
2022-12-05 09:56:30,426.0,15.1,53.2,4.0,9999.0
2022-12-05 10:06:30,422.0,15.2,53.1,4.0,9999.0
2022-12-05 10:16:30,434.0,15.2,53.0,4.0,9999.0
2022-12-05 10:26:30,437.0,15.1,53.1,4.0,9999.0
2022-12-05 10:36:30,436.0,15.1,53.0,4.0,9636.0
2022-12-05 10:46:30,438.0,15.1,52.8,5.0,8466.0
2022-12-05 10:56:30,429.0,15.1,52.6,5.0,8387.0
